NAME, PARENT, GRAPH_TYPE, GOD_ONLY, IS_TITLE, IS_PROFESSION, IS_HIDDEN, MONEY_REQUIRED, POINTS_REQUIRED, SKILLS_REQUIRED_COUNT, SKILLS_REQUIRED, PRECLUSION_SKILLS, XP_TYPE, XP_COST, XP_CAP, MISSIONS_REQUIRED, APPRENTICESHIPS_REQUIRED, STATS_REQUIRED, SPECIES_REQUIRED, JEDI_STATE_REQUIRED, SKILL_ABILITY, COMMANDS, SKILL_MODS, SCHEMATICS_GRANTED, SCHEMATICS_REVOKED, SEARCHABLE, ENDER
outdoors_ranger_movement_02, outdoors_ranger_movement_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_ranger_movement_01, , scout, 30000, 80000, , 0, , , none, , , slope_move=20,burst_run=10, craftRangerCamoGroupB, , True, 0
outdoors_ranger_movement_03, outdoors_ranger_movement_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_ranger_movement_02, , scout, 50000, 120000, , 0, , , none, , , camouflage=40, craftRangerCamoGroupC, , True, 0
outdoors_ranger_movement_04, outdoors_ranger_movement_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_ranger_movement_03, , scout, 70000, 160000, , 0, , , none, , , slope_move=20,burst_run=10, craftRangerCamoGroupD, , True, 0
outdoors_ranger_tracking_01, outdoors_ranger, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_ranger_novice, , camp, 20000, 40000, , 0, , , none, , , camp=10,foraging=10, , , True, 0
outdoors_ranger_tracking_02, outdoors_ranger_tracking_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_ranger_tracking_01, , camp, 30000, 80000, , 0, , , none, , , camp=10,foraging=10, craftRangerCampGroupB, , True, 0
outdoors_ranger_tracking_03, outdoors_ranger_tracking_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_ranger_tracking_02, , camp, 40000, 120000, , 0, , , none, , , camp=10,foraging=10, , , True, 0
outdoors_ranger_tracking_04, outdoors_ranger_tracking_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_ranger_tracking_03, , camp, 60000, 160000, , 0, , , none, , , camp=10,foraging=10, craftRangerCampGroupC, , True, 0
outdoors_ranger_harvest_01, outdoors_ranger, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_ranger_novice, , scout, 20000, 40000, , 0, , , none, , areatrack_direction, creature_knowledge=5,creature_harvesting=5,private_areatrack=10, , , True, 0
outdoors_ranger_harvest_02, outdoors_ranger_harvest_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_ranger_harvest_01, , scout, 30000, 80000, , 0, , , none, , areatrack_npc, creature_knowledge=10,creature_harvesting=10,creature_hit_bonus=10,private_areatrack=10, , , True, 0
outdoors_ranger_harvest_03, outdoors_ranger_harvest_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_ranger_harvest_02, , scout, 50000, 120000, , 0, , , none, , areatrack_distance, creature_knowledge=10,creature_harvesting=10,private_areatrack=10, , , True, 0
outdoors_ranger_harvest_04, outdoors_ranger_harvest_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_ranger_harvest_03, , scout, 70000, 160000, , 0, , , none, , areatrack_player, creature_knowledge=10,creature_harvesting=10,creature_hit_bonus=5,private_areatrack=10, , , True, 0
outdoors_ranger_support_01, outdoors_ranger, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_ranger_novice, , trapping, 20000, 40000, , 0, , , none, , rescue, trapping=10,rescue=10, , , True, 0
outdoors_ranger_support_02, outdoors_ranger_support_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_ranger_support_01, , trapping, 30000, 80000, , 0, , , none, , , trapping=10,rescue=10, craftRangerTrapGroupA, , True, 0
outdoors_ranger_support_03, outdoors_ranger_support_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_ranger_support_02, , trapping, 50000, 120000, , 0, , , none, , , trapping=10,rescue=10, craftRangerTrapGroupB, , True, 0
outdoors_ranger_support_04, outdoors_ranger_support_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_ranger_support_03, , trapping, 70000, 160000, , 0, , , none, , , trapping=10,rescue=10, , , True, 0
outdoors_creaturehandler, outdoors, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
outdoors_creaturehandler_novice, outdoors_creaturehandler, fourByFour, False, True, False, False, 5000, 6, 0, outdoors_scout_movement_04,outdoors_scout_harvest_04, , scout, 17500, 25000, , 0, , , none, , pet_follow,pet_release,pet_attack,tame, stored_pets=4,keep_creature=1,tame_non_aggro=5,tame_level=12, , , True, 0
outdoors_creaturehandler_master, outdoors_creaturehandler, fourByFour, False, True, False, False, 10000, 1, 0, outdoors_creaturehandler_taming_04,outdoors_creaturehandler_training_04,outdoors_creaturehandler_healing_04,outdoors_creaturehandler_support_04, , , 0, 0, , 0, , , none, , pet_transfer,pet_rangedattack, keep_creature=1,tame_non_aggro=5,tame_aggro=15,private_creature_empathy=10,private_creature_training=10,private_creature_management=10,tame_level=10,stored_pets=4, , , True, 0
outdoors_creaturehandler_taming_01, outdoors_creaturehandler, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_creaturehandler_novice, , creaturehandler, 17500, 60000, , 0, , , none, , , tame_non_aggro=5,tame_level=2, , , True, 0
outdoors_creaturehandler_taming_02, outdoors_creaturehandler_taming_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_creaturehandler_taming_01, , creaturehandler, 52500, 100000, , 0, , , none, , , tame_non_aggro=5,tame_aggro=10,tame_level=2, , , True, 0
outdoors_creaturehandler_taming_03, outdoors_creaturehandler_taming_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_creaturehandler_taming_02, , creaturehandler, 87500, 160000, , 0, , , none, , pet_specialattack1, tame_non_aggro=5,tame_aggro=10,tame_level=3, , , True, 0
outdoors_creaturehandler_taming_04, outdoors_creaturehandler_taming_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_creaturehandler_taming_03, , creaturehandler, 140000, 160000, , 0, , , none, , pet_specialattack2, tame_non_aggro=5,tame_aggro=15,tame_level=5, , , True, 0
outdoors_creaturehandler_training_01, outdoors_creaturehandler, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_creaturehandler_novice, , creaturehandler, 17500, 60000, , 0, , , none, , pet_stay, private_creature_training=10,tame_level=2,stored_pets=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_training_02, outdoors_creaturehandler_training_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_creaturehandler_training_01, , creaturehandler, 52500, 100000, , 0, , , none, , pet_guard, stored_pets=3,private_creature_training=10,tame_level=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_training_03, outdoors_creaturehandler_training_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_creaturehandler_training_02, , creaturehandler, 87500, 160000, , 0, , , none, , pet_patrol, private_creature_training=10,tame_level=3,stored_pets=3,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_training_04, outdoors_creaturehandler_training_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_creaturehandler_training_03, , creaturehandler, 140000, 160000, , 0, , , none, , pet_formation, stored_pets=4,private_creature_training=10,tame_level=5,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_healing_01, outdoors_creaturehandler, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_creaturehandler_novice, , creaturehandler, 17500, 60000, , 0, , , none, , trick1, private_creature_empathy=10,tame_level=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_healing_02, outdoors_creaturehandler_healing_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_creaturehandler_healing_01, , creaturehandler, 52500, 100000, , 0, , , none, , emboldenpets, private_creature_empathy=10,tame_level=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_healing_03, outdoors_creaturehandler_healing_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_creaturehandler_healing_02, , creaturehandler, 87500, 160000, , 0, , , none, , trick2, private_creature_empathy=10,tame_level=3,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_healing_04, outdoors_creaturehandler_healing_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_creaturehandler_healing_03, , creaturehandler, 140000, 160000, , 0, , , none, , enragepets, private_creature_empathy=10,tame_level=5,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_support_01, outdoors_creaturehandler, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_creaturehandler_novice, , creaturehandler, 17500, 60000, , 0, , , none, , pet_group, private_creature_management=10,tame_level=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_support_02, outdoors_creaturehandler_support_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_creaturehandler_support_01, , creaturehandler, 52500, 100000, , 0, , , none, , pet_followother, private_creature_management=10,tame_level=2,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_support_03, outdoors_creaturehandler_support_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_creaturehandler_support_02, , creaturehandler, 87500, 160000, , 0, , , none, , pet_friend, keep_creature=1,private_creature_management=10,tame_level=3,tame_non_aggro=5, , , True, 0
outdoors_creaturehandler_support_04, outdoors_creaturehandler_support_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_creaturehandler_support_03, , creaturehandler, 140000, 160000, , 0, , , none, , train_mount, private_creature_management=10,tame_level=5,tame_non_aggro=5, , , True, 0
outdoors_bio_engineer, outdoors, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
outdoors_bio_engineer_novice, outdoors_bio_engineer, fourByFour, False, True, False, False, 5000, 6, 0, outdoors_scout_harvest_04,science_medic_crafting_04, , crafting_medicine_general, 10000, 40000, , 0, , , none, , sampleDNA, bio_engineer_assembly=10,bio_engineer_experimentation=10,dna_harvesting=15, craftBasicTissueGroup,craftBasicCreatureGroup, , True, 0
outdoors_bio_engineer_master, outdoors_bio_engineer, fourByFour, False, True, False, False, 10000, 1, 0, outdoors_bio_engineer_creature_04,outdoors_bio_engineer_tissue_04,outdoors_bio_engineer_dna_harvesting_04,outdoors_bio_engineer_production_04, , , 0, 0, , 0, , , none, , , bio_engineer_assembly=25,bio_engineer_experimentation=25,dna_harvesting=25, craftAdvancedTissueGroup,craftAdvancedCreatureGroup, , True, 0
outdoors_bio_engineer_creature_01, outdoors_bio_engineer, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_bio_engineer_novice, , crafting_bio_engineer_creature, 10000, 60000, , 0, , , none, , , , craftDomesticCreatureGroupA, , True, 0
outdoors_bio_engineer_creature_02, outdoors_bio_engineer_creature_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_bio_engineer_creature_01, , crafting_bio_engineer_creature, 30000, 100000, , 0, , , none, , , , craftAggressiveCreatureGroupA, , True, 0
outdoors_bio_engineer_creature_03, outdoors_bio_engineer_creature_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_bio_engineer_creature_02, , crafting_bio_engineer_creature, 50000, 160000, , 0, , , none, , , , craftDomesticCreatureGroupB, , True, 0
outdoors_bio_engineer_creature_04, outdoors_bio_engineer_creature_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_bio_engineer_creature_03, , crafting_bio_engineer_creature, 80000, 160000, , 0, , , none, , , , craftAggressiveCreatureGroupB, , True, 0
outdoors_bio_engineer_tissue_01, outdoors_bio_engineer, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_bio_engineer_novice, , crafting_bio_engineer_creature, 10000, 60000, , 0, , , none, , , , craftTissueGroupA, , True, 0
outdoors_bio_engineer_tissue_02, outdoors_bio_engineer_tissue_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_bio_engineer_tissue_01, , crafting_bio_engineer_creature, 30000, 100000, , 0, , , none, , , , craftTissueGroupB, , True, 0
outdoors_bio_engineer_tissue_03, outdoors_bio_engineer_tissue_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_bio_engineer_tissue_02, , crafting_bio_engineer_creature, 50000, 160000, , 0, , , none, , , , craftTissueGroupC, , True, 0
outdoors_bio_engineer_tissue_04, outdoors_bio_engineer_tissue_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_bio_engineer_tissue_03, , crafting_bio_engineer_creature, 80000, 160000, , 0, , , none, , , , craftTissueGroupD, , True, 0
outdoors_bio_engineer_dna_harvesting_01, outdoors_bio_engineer, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_bio_engineer_novice, , bio_engineer_dna_harvesting, 10000, 60000, , 0, , , none, , , dna_harvesting=15, , , True, 0
outdoors_bio_engineer_dna_harvesting_02, outdoors_bio_engineer_dna_harvesting_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_bio_engineer_dna_harvesting_01, , bio_engineer_dna_harvesting, 30000, 100000, , 0, , , none, , , dna_harvesting=15, , , True, 0
outdoors_bio_engineer_dna_harvesting_03, outdoors_bio_engineer_dna_harvesting_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_bio_engineer_dna_harvesting_02, , bio_engineer_dna_harvesting, 50000, 160000, , 0, , , none, , , dna_harvesting=15, , , True, 0
outdoors_bio_engineer_dna_harvesting_04, outdoors_bio_engineer_dna_harvesting_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_bio_engineer_dna_harvesting_03, , bio_engineer_dna_harvesting, 80000, 160000, , 0, , , none, , , dna_harvesting=15, , , True, 0
outdoors_bio_engineer_production_01, outdoors_bio_engineer, fourByFour, False, False, False, False, 6000, 5, 0, outdoors_bio_engineer_novice, , crafting_bio_engineer_creature, 10000, 60000, , 0, , , none, , , bio_engineer_assembly=10,bio_engineer_experimentation=10, , , True, 0
outdoors_bio_engineer_production_02, outdoors_bio_engineer_production_01, fourByFour, False, False, False, False, 7000, 4, 0, outdoors_bio_engineer_production_01, , crafting_bio_engineer_creature, 30000, 100000, , 0, , , none, , , bio_engineer_assembly=15,bio_engineer_experimentation=15, , , True, 0
outdoors_bio_engineer_production_03, outdoors_bio_engineer_production_02, fourByFour, False, False, False, False, 8000, 3, 0, outdoors_bio_engineer_production_02, , crafting_bio_engineer_creature, 50000, 160000, , 0, , , none, , , bio_engineer_assembly=15,bio_engineer_experimentation=15, , , True, 0
outdoors_bio_engineer_production_04, outdoors_bio_engineer_production_03, fourByFour, False, True, False, False, 9000, 2, 0, outdoors_bio_engineer_production_03, , crafting_bio_engineer_creature, 80000, 160000, , 0, , , none, , , bio_engineer_assembly=25,bio_engineer_experimentation=25, , , True, 0
crafting_armorsmith, crafting, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
crafting_armorsmith_novice, crafting_armorsmith, fourByFour, False, True, False, False, 5000, 6, 0, crafting_artisan_engineering_04, , crafting_general, 16800, 40000, , 0, , , none, , , armor_assembly=10,armor_experimentation=10,armor_customization=20, craftArmorPersonalGroupA, , True, 0
crafting_armorsmith_master, crafting_armorsmith, fourByFour, False, True, False, False, 10000, 1, 0, crafting_armorsmith_personal_04,crafting_armorsmith_heavy_04,crafting_armorsmith_deflectors_04,crafting_armorsmith_complexity_04, , , 0, 0, , 0, , , none, , , armor_assembly=25,armor_experimentation=25,armor_customization=55, craftArmorLightLayersGroupE,craftArmorPersonalGroupF, , True, 0
crafting_armorsmith_personal_01, crafting_armorsmith, fourByFour, False, False, False, False, 6000, 5, 0, crafting_armorsmith_novice, , crafting_clothing_armor, 28000, 56000, , 0, , , none, , , , craftArmorPersonalGroupB, , True, 0
crafting_armorsmith_personal_02, crafting_armorsmith_personal_01, fourByFour, False, False, False, False, 7000, 4, 0, crafting_armorsmith_personal_01, , crafting_clothing_armor, 39200, 72000, , 0, , , none, , , , craftArmorPersonalGroupC, , True, 0
crafting_armorsmith_personal_03, crafting_armorsmith_personal_02, fourByFour, False, False, False, False, 8000, 3, 0, crafting_armorsmith_personal_02, , crafting_clothing_armor, 50400, 100000, , 0, , , none, , , , craftArmorPersonalGroupD, , True, 0
